X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X120	X121	X122	X123	X124	X125	X126	X127	X128
1.542123	0.896226	0.421691	0.237894	0.21773	0.243192	0.238013	0.254813	0.299261	0.319492	0.296323	0.2554	0.238358	0.180969	0.167709	0.182563	0.211661	0.247819	0.272619	0.288273	0.297572	0.270526	0.273342	0.281859	0.253574	0.240893	0.335005	0.711196	1.346555	1.767601	1.479659	0.793896	0.334056	0.213961	0.244227	0.259506	0.255979	0.256886	0.296979	0.314684	0.268796	0.221746	0.18956	0.145959	0.155931	0.164045	0.190636	0.23186	0.260805	0.299326	0.297786	0.270591	0.295078	0.310709	0.286157	0.253924	0.354183	0.7698	1.461178	1.787624	1.380984	0.698477	0.31031	0.222056	0.251557	0.292428	0.30061	0.304755	0.328192	0.323262	0.256434	0.213851	0.172968	0.155351	0.168499	0.164123	0.212074	0.277331	0.330732	0.364671	0.366102	0.327757	0.331667	0.331577	0.27977	0.26966	0.429846	0.920042	1.555122	1.771808	1.277118	0.620608	0.259342	0.197341	0.233055	0.263656	0.270131	0.289055	0.316077	0.308728	0.256664	0.206495	0.172607	0.156519	0.153302	0.154319	0.197049	0.240909	0.298929	0.324646	0.340306	0.297648	0.304993	0.304651	0.260953	0.238689	0.411786	0.90777	1.561836	1.738028	1.222574	0.562074	0.234496	0.185346	0.231355	0.275817	0.276259	0.295662
1.559716	0.877621	0.370445	0.210134	0.232134	0.261774	0.254881	0.261429	0.296545	0.316732	0.269177	0.237891	0.199616	0.149233	0.14887	0.154549	0.181153	0.247261	0.261307	0.302437	0.322317	0.290791	0.300716	0.289981	0.266796	0.226866	0.320047	0.68244	1.32188	1.735942	1.463295	0.782455	0.350924	0.2167	0.220721	0.264136	0.257424	0.263785	0.298076	0.313625	0.277536	0.214321	0.172906	0.149648	0.154644	0.150159	0.193566	0.230833	0.281813	0.310442	0.30776	0.28983	0.287415	0.305342	0.262877	0.251772	0.370361	0.76799	1.383804	1.691321	1.357375	0.706858	0.333399	0.227024	0.255451	0.285505	0.278126	0.306099	0.329365	0.327356	0.25513	0.212564	0.170224	0.165302	0.170827	0.173682	0.207715	0.265519	0.328322	0.377618	0.379184	0.339898	0.330927	0.33469	0.278755	0.25816	0.417722	0.881052	1.567904	1.766808	1.328895	0.6411	0.26182	0.201672	0.250929	0.28976	0.292077	0.29364	0.31713	0.326852	0.243795	0.214246	0.185155	0.158387	0.173828	0.180032	0.207037	0.234911	0.292357	0.342268	0.341003	0.301947	0.310066	0.303254	0.267375	0.22988	0.399643	0.894845	1.577507	1.749671	1.243179	0.568309	0.232572	0.1978	0.25277	0.276745	0.273611	0.274434
1.534554	0.877152	0.38907	0.226446	0.224716	0.247035	0.241004	0.254349	0.302845	0.320967	0.291556	0.233479	0.189687	0.167674	0.161209	0.164463	0.189623	0.236005	0.279288	0.333489	0.346122	0.320122	0.300098	0.298982	0.243198	0.237685	0.345722	0.688166	1.301618	1.7017	1.43216	0.800621	0.381271	0.221895	0.225682	0.256017	0.262658	0.271469	0.305815	0.321157	0.284251	0.220787	0.18687	0.161449	0.162173	0.159803	0.188652	0.232083	0.277333	0.32622	0.327067	0.307141	0.312251	0.297125	0.288569	0.255486	0.35745	0.74473	1.405867	1.717601	1.395154	0.709573	0.317813	0.231594	0.270452	0.296982	0.296292	0.292476	0.335675	0.323718	0.251487	0.217764	0.177985	0.165944	0.170301	0.177172	0.219058	0.269893	0.332123	0.369294	0.384307	0.348951	0.334	0.332688	0.316927	0.2803	0.415997	0.879994	1.569947	1.807253	1.366409	0.66821	0.310513	0.229758	0.255588	0.291725	0.269721	0.282656	0.325795	0.317461	0.263022	0.237233	0.201695	0.181479	0.19041	0.194716	0.231465	0.266922	0.325406	0.362615	0.346869	0.305316	0.269787	0.284357	0.262013	0.280947	0.457254	0.916758	1.52192	1.695351	1.234176	0.63022	0.302631	0.236055	0.229735	0.248189	0.239358	0.25925
1.525645	0.873454	0.395563	0.230973	0.236833	0.249262	0.248956	0.248608	0.291932	0.31823	0.284414	0.230327	0.196273	0.170666	0.168129	0.163527	0.186682	0.23638	0.276864	0.328848	0.349968	0.320412	0.307976	0.313147	0.277051	0.244875	0.327984	0.683123	1.332358	1.764859	1.508475	0.817133	0.371382	0.234406	0.256437	0.2716	0.261951	0.267544	0.307171	0.318383	0.275931	0.23252	0.192116	0.181988	0.16495	0.174972	0.204276	0.247282	0.285181	0.32501	0.326166	0.294152	0.288151	0.300622	0.284134	0.253296	0.380879	0.75948	1.376598	1.695308	1.37024	0.739692	0.37297	0.225729	0.272384	0.274251	0.259588	0.28621	0.320973	0.331861	0.281296	0.226378	0.207291	0.188307	0.195107	0.202452	0.24603	0.294688	0.32693	0.376311	0.367381	0.32161	0.302492	0.308447	0.285394	0.323067	0.485753	0.912021	1.524113	1.738672	1.341721	0.717056	0.369525	0.25828	0.2472	0.251673	0.240874	0.284333	0.307589	0.321948	0.280609	0.256667	0.224161	0.200488	0.201893	0.217605	0.253285	0.296624	0.323811	0.336965	0.333018	0.297531	0.269728	0.256799	0.268035	0.317565	0.480781	0.924398	1.543235	1.747439	1.283196	0.674767	0.348403	0.277616	0.253069	0.227854	0.223461	0.230654
1.58868	0.900339	0.391227	0.237453	0.247839	0.26274	0.248616	0.240006	0.288723	0.310388	0.281174	0.236113	0.220292	0.177622	0.178073	0.187946	0.203005	0.248229	0.301114	0.341077	0.34378	0.319121	0.292539	0.298047	0.288523	0.264881	0.358283	0.723564	1.308265	1.731618	1.478162	0.840904	0.433148	0.284146	0.275243	0.246041	0.234973	0.247041	0.28678	0.316055	0.299087	0.270115	0.214585	0.18996	0.182114	0.202128	0.226671	0.278475	0.306893	0.334405	0.314347	0.294067	0.273739	0.256739	0.270556	0.304876	0.435168	0.783609	1.354157	1.676692	1.362492	0.777907	0.436292	0.304887	0.274152	0.246218	0.244004	0.270499	0.313388	0.324223	0.289941	0.267928	0.237408	0.221915	0.225558	0.221196	0.26353	0.316598	0.327226	0.343211	0.343851	0.302217	0.293008	0.279578	0.32107	0.378086	0.511288	0.898848	1.548554	1.81601	1.403949	0.768695	0.429454	0.322876	0.281208	0.255502	0.233259	0.265309	0.300596	0.317449	0.295106	0.280342	0.254194	0.235248	0.246501	0.246175	0.279899	0.315349	0.320557	0.319942	0.312896	0.266718	0.243233	0.262156	0.319062	0.410817	0.554163	0.935862	1.532992	1.714603	1.304002	0.737489	0.461694	0.364153	0.272387	0.218291	0.192151	0.213419
1.514296	0.900705	0.456275	0.285866	0.269324	0.240823	0.212046	0.230914	0.277404	0.307271	0.300074	0.258334	0.246679	0.202107	0.208561	0.210692	0.231991	0.282903	0.315505	0.35164	0.339916	0.300604	0.281406	0.267439	0.267881	0.298345	0.421883	0.747164	1.313406	1.702475	1.472786	0.882854	0.492911	0.339439	0.271278	0.242245	0.230998	0.243061	0.275912	0.297799	0.305678	0.288619	0.243616	0.223447	0.21284	0.226115	0.251093	0.29715	0.309599	0.330584	0.31493	0.275457	0.258845	0.248925	0.293516	0.338615	0.469778	0.786908	1.398412	1.743135	1.445984	0.814686	0.483568	0.384254	0.32517	0.26319	0.233651	0.247376	0.285076	0.306486	0.296716	0.291544	0.281177	0.262418	0.275717	0.266827	0.302192	0.315033	0.312766	0.321504	0.311551	0.282372	0.254492	0.267443	0.335724	0.447205	0.600963	0.932135	1.523878	1.733938	1.3833	0.830417	0.544904	0.422476	0.31898	0.238442	0.204677	0.236824	0.276024	0.29893	0.309097	0.308491	0.308106	0.30191	0.297418	0.305732	0.312871	0.319902	0.322191	0.30559	0.295273	0.249336	0.207228	0.228602	0.346982	0.533054	0.711722	1.005282	1.430321	1.590117	1.244672	0.829925	0.624848	0.477239	0.297434	0.158565	0.172388	0.199636
1.544839	0.936392	0.496197	0.332393	0.277561	0.234716	0.208766	0.222626	0.269066	0.297898	0.302259	0.2892	0.273617	0.245178	0.25139	0.239407	0.267005	0.304784	0.312149	0.313786	0.316804	0.29792	0.267582	0.251956	0.295474	0.355585	0.479166	0.757066	1.321812	1.735694	1.509696	0.903817	0.543599	0.414683	0.329773	0.256449	0.226182	0.236275	0.267763	0.284674	0.297896	0.316111	0.308416	0.269426	0.269863	0.258104	0.288098	0.313582	0.307338	0.306915	0.296809	0.281446	0.22177	0.243808	0.333697	0.453644	0.595694	0.855875	1.336279	1.658981	1.388352	0.860769	0.607966	0.486992	0.366167	0.240482	0.211617	0.219268	0.255141	0.276418	0.297303	0.312205	0.314806	0.307633	0.316501	0.324517	0.320069	0.32377	0.314628	0.294147	0.284318	0.260293	0.228329	0.238098	0.36954	0.557456	0.750196	0.983792	1.384754	1.580669	1.303066	0.913247	0.711886	0.558052	0.358799	0.208602	0.191994	0.212076	0.239518	0.273914	0.290316	0.288397	0.303592	0.306394	0.307983	0.309569	0.312199	0.306419	0.309242	0.29451	0.263603	0.245583	0.215154	0.251318	0.431367	0.68053	0.86733	1.056218	1.333646	1.472384	1.206351	0.906804	0.790149	0.623155	0.377102	0.205915	0.188327	0.198598
1.534734	0.952459	0.586848	0.426752	0.327818	0.238034	0.202746	0.209941	0.257677	0.286489	0.305028	0.313395	0.31235	0.295632	0.29723	0.30224	0.307739	0.317443	0.316573	0.301503	0.294814	0.26654	0.234182	0.234557	0.332285	0.44485	0.608238	0.851884	1.284033	1.606397	1.420567	0.957536	0.690137	0.535666	0.382134	0.258512	0.204089	0.21727	0.238351	0.259042	0.28476	0.309997	0.321544	0.311925	0.315629	0.300589	0.297674	0.305715	0.314922	0.292217	0.271137	0.24548	0.215017	0.227815	0.35641	0.56447	0.756395	0.961268	1.295876	1.550207	1.316663	0.9443	0.75904	0.61919	0.407819	0.248447	0.197645	0.227507	0.243263	0.264	0.277698	0.292543	0.309541	0.318511	0.316712	0.31371	0.313933	0.229425	0.288067	0.28919	0.270189	0.249189	0.231507	0.257494	0.454039	0.714646	0.891746	1.008492	1.229116	1.459896	1.266266	1.010674	0.903852	0.736981	0.471595	0.260509	0.204989	0.218175	0.227714	0.237175	0.2526	0.268364	0.266377	0.286615	0.289324	0.291271	0.272609	0.268363	0.263632	0.233971	0.250734	0.238824	0.25054	0.323354	0.599339	0.893686	1.030612	1.054094	1.15535	1.199911	1.077443	0.988024	0.978906	0.810597	0.532774	0.297856	0.219789	0.195354
1.411924	0.989973	0.734551	0.569994	0.388169	0.249094	0.172262	0.20548	0.22522	0.253069	0.293036	0.312432	0.319144	0.313374	0.32039	0.326635	0.318193	0.306448	0.298473	0.290399	0.265954	0.251484	0.219748	0.228354	0.344454	0.571361	0.786081	0.948365	1.24237	1.497789	1.359134	1.019777	0.8393	0.71243	0.454971	0.238192	0.213953	0.236712	0.233941	0.239606	0.253359	0.271453	0.294889	0.301176	0.302811	0.294295	0.282218	0.276606	0.277992	0.2619	0.251594	0.256826	0.244794	0.267549	0.450203	0.722528	0.917173	1.028066	1.203972	1.397479	1.23322	1.000858	0.891379	0.797929	0.550912	0.319864	0.243791	0.229117	0.223243	0.212258	0.241624	0.252747	0.267692	0.279936	0.284442	0.30007	0.282935	0.262333	0.269993	0.23437	0.234315	0.246796	0.25784	0.342876	0.589562	0.884277	1.048893	1.056388	1.108137	1.161659	1.11014	1.077613	1.092222	0.932223	0.625215	0.375211	0.270091	0.224519	0.198772	0.200204	0.222757	0.239485	0.251144	0.258945	0.268675	0.263146	0.252743	0.229551	0.228212	0.210229	0.215834	0.235139	0.322483	0.468911	0.741212	1.048331	1.19227	1.082584	0.948027	0.894242	0.915782	1.079398	1.163791	0.990762	0.680006	0.443963	0.306073	0.219966
1.32513	1.03587	0.867719	0.755318	0.50276	0.283452	0.192278	0.208918	0.214402	0.217303	0.259208	0.259479	0.285187	0.284136	0.295069	0.305041	0.271375	0.266435	0.274233	0.256413	0.226329	0.2578	0.248837	0.261886	0.456814	0.744003	0.948764	1.008674	1.147313	1.300373	1.209392	1.048936	0.982668	0.889649	0.621653	0.365331	0.254441	0.226772	0.224686	0.209584	0.221285	0.247347	0.251086	0.278847	0.27357	0.263079	0.259717	0.233915	0.246872	0.235418	0.217521	0.238503	0.274673	0.351507	0.595445	0.891168	1.114823	1.102575	1.070555	1.091434	1.05184	1.032056	1.100053	0.979514	0.692336	0.435538	0.303689	0.221549	0.199806	0.198317	0.214818	0.227261	0.241925	0.254923	0.263664	0.266936	0.266491	0.237215	0.22733	0.225748	0.214869	0.249678	0.34103	0.483546	0.724944	1.034637	1.211917	1.104399	0.902414	0.84826	0.900061	1.128539	1.2618	1.10485	0.779435	0.532524	0.388475	0.271022	0.214314	0.220963	0.22813	0.217527	0.241697	0.246016	0.247455	0.232581	0.234627	0.207817	0.212489	0.23926	0.255288	0.349104	0.489905	0.610687	0.836317	1.116629	1.228293	1.039605	0.750116	0.665817	0.754228	1.040518	1.221234	1.096999	0.827479	0.657051	0.535901	0.390095
1.149454	1.030498	1.011524	0.942889	0.67464	0.387722	0.251683	0.216505	0.200935	0.185305	0.214583	0.228047	0.232506	0.260297	0.252441	0.269446	0.264553	0.244981	0.242807	0.222916	0.221274	0.228924	0.27051	0.37978	0.613364	0.945477	1.148562	1.110792	1.023187	0.991694	0.987042	1.066397	1.16913	1.066389	0.779708	0.510348	0.342665	0.249875	0.205027	0.188919	0.205577	0.218195	0.236683	0.251386	0.248687	0.259052	0.24729	0.225214	0.210387	0.237886	0.226801	0.259359	0.362604	0.506508	0.722793	1.053481	1.272729	1.174095	0.931445	0.790649	0.851033	1.071265	1.235363	1.138923	0.854163	0.584419	0.451806	0.326363	0.24131	0.244478	0.236525	0.230119	0.231383	0.239696	0.22992	0.237562	0.234368	0.210852	0.227552	0.258554	0.282416	0.3815	0.552257	0.708789	0.876898	1.140831	1.267308	1.06985	0.758235	0.632826	0.746484	1.036148	1.253527	1.157513	0.936764	0.783511	0.64038	0.484801	0.348879	0.285804	0.251146	0.219126	0.220405	0.22136	0.198548	0.200469	0.192313	0.184919	0.210516	0.289213	0.385915	0.543343	0.737742	0.907974	1.029092	1.133766	1.140203	0.889202	0.604955	0.515428	0.602391	0.902238	1.132226	1.128587	1.052319	0.956	0.799698	0.620266
0.898958	1.01725	1.170636	1.114853	0.834585	0.539602	0.368867	0.251506	0.188673	0.188249	0.209617	0.201892	0.223642	0.237726	0.236977	0.247424	0.242648	0.226106	0.221091	0.236913	0.233264	0.262718	0.387246	0.543771	0.744131	1.04645	1.273697	1.193807	0.909575	0.751579	0.790455	1.029689	1.244878	1.190721	0.913785	0.688067	0.541015	0.395052	0.278627	0.248644	0.240392	0.224775	0.211864	0.238664	0.219469	0.218212	0.236442	0.224907	0.216857	0.27304	0.305084	0.408367	0.597616	0.761653	0.905829	1.142684	1.292449	1.119437	0.798903	0.625492	0.697896	0.967902	1.20776	1.171514	0.981052	0.84616	0.710386	0.544319	0.396733	0.325442	0.263432	0.229043	0.203678	0.217592	0.189526	0.200291	0.207281	0.205167	0.239847	0.307781	0.397058	0.563192	0.787688	0.966917	1.097044	1.169831	1.174838	0.93757	0.639953	0.531537	0.614781	0.84516	1.08692	1.126641	1.120424	1.060223	0.88009	0.696397	0.515212	0.381814	0.290381	0.264701	0.223853	0.205612	0.211397	0.219032	0.21394	0.245178	0.284873	0.368694	0.523676	0.680866	0.886895	1.055926	1.11903	1.078168	0.961072	0.736483	0.557378	0.491745	0.565787	0.76064	0.988211	1.095289	1.15054	1.130159	0.940426	0.74711
0.718606	0.940086	1.202777	1.205179	0.937705	0.693075	0.568878	0.42494	0.294192	0.252422	0.238239	0.208167	0.197618	0.217291	0.201863	0.210175	0.214779	0.199006	0.212177	0.265905	0.310185	0.414241	0.596649	0.791209	0.938828	1.124331	1.261934	1.085844	0.778388	0.589271	0.629644	0.891237	1.163362	1.21902	1.049404	0.952833	0.79762	0.643187	0.448679	0.329402	0.264334	0.220986	0.205854	0.211476	0.198706	0.195362	0.200953	0.219089	0.252357	0.316207	0.432667	0.585936	0.817453	1.025184	1.137997	1.195748	1.161828	0.979695	0.691665	0.554594	0.597782	0.801325	1.054877	1.119705	1.137639	1.082403	0.920117	0.753237	0.59016	0.441384	0.337791	0.295947	0.266456	0.247793	0.253307	0.248813	0.252049	0.291365	0.256612	0.40796	0.553412	0.70346	0.924902	1.120579	1.186073	1.144621	1.012396	0.824924	0.623618	0.516156	0.566644	0.722287	0.928743	1.060049	1.1654	1.156885	0.994774	0.789583	0.674915	0.570185	0.497116	0.499906	0.475049	0.42298	0.488645	0.475044	0.494786	0.552198	0.565321	0.659218	0.756545	0.81942	0.9087	1.028323	0.96728	0.846035	0.756039	0.675732	0.586341	0.528044	0.572421	0.663508	0.806543	0.915579	1.020917	1.074349	0.981481	0.914107
0.581037	0.7986	1.061547	1.155173	1.058453	0.946401	0.831073	0.670694	0.491716	0.363706	0.278368	0.224567	0.198113	0.188476	0.195066	0.211241	0.203885	0.219276	0.248727	0.316813	0.433249	0.596124	0.794523	0.990699	1.127926	1.160477	1.11167	0.911958	0.660602	0.543589	0.57855	0.736336	0.979808	1.083182	1.173715	1.158168	1.020218	0.804007	0.610712	0.45187	0.340191	0.306227	0.285516	0.268421	0.301065	0.296665	0.300387	0.339415	0.389228	0.458978	0.588086	0.729199	0.909088	1.103364	1.187075	1.115762	1.003835	0.840579	0.649014	0.553148	0.581254	0.714036	0.91642	0.995207	1.09854	1.120778	0.989652	0.840599	0.758823	0.678477	0.618965	0.599598	0.60005	0.57488	0.607523	0.60113	0.610447	0.663335	0.706219	0.760494	0.851683	0.914113	1.007064	1.0879	1.049595	0.915812	0.785559	0.707535	0.65925	0.611105	0.605951	0.63205	0.722476	0.812797	0.940647	1.042067	0.991193	1.000222	1.014038	0.994285	1.001634	1.041845	1.056901	1.068217	1.085577	1.104738	1.137327	1.154598	1.205807	1.204036	1.202426	1.153342	1.04589	0.932973	0.795351	0.605362	0.535316	0.571656	0.649313	0.697416	0.662952	0.615264	0.591965	0.641437	0.771969	0.938478	1.088649	1.245356
0.552341	0.696299	0.903829	1.033626	1.140045	1.154493	0.989396	0.824665	0.646503	0.511348	0.404653	0.358326	0.339987	0.321071	0.350287	0.360295	0.354558	0.420106	0.433457	0.504883	0.638241	0.775143	0.902207	1.06259	1.126267	1.054609	0.918628	0.815395	0.637342	0.556558	0.579478	0.675186	0.846246	0.935339	1.068987	1.142575	1.04118	0.889607	0.811621	0.73364	0.671667	0.671579	0.681292	0.679986	0.714968	0.761392	0.769448	0.823461	0.838276	0.880675	0.941971	1.005135	1.044351	1.095134	1.036711	0.879977	0.736103	0.685233	0.656491	0.65642	0.674568	0.663509	0.704748	0.756606	0.884883	0.989207	0.992761	1.055665	1.137986	1.173824	1.19166	1.243706	1.254127	1.28979	1.274392	1.294233	1.3278	1.33619	1.381959	1.387106	1.377507	1.341876	1.238566	1.06661	0.860033	0.668437	0.587602	0.612988	0.705373	0.769458	0.729648	0.621095	0.553275	0.58954	0.712866	0.911779	1.113447	1.355848	1.50651	1.650602	1.721623	1.731285	1.753265	1.822273	1.711582	1.758631	1.805496	1.777645	1.838374	1.788836	1.675176	1.56174	1.285156	0.983181	0.735838	0.545766	0.468336	0.512141	0.694526	0.852404	0.766031	0.597205	0.489259	0.535487	0.688247	0.921959	1.207486	1.512587
0.591969	0.659489	0.766899	0.854958	0.991595	1.07144	1.018307	0.910578	0.857498	0.800216	0.778743	0.787215	0.800294	0.799743	0.827654	0.874968	0.90671	0.952859	0.979713	1.024583	1.064091	1.1123	1.064487	1.053659	0.971699	0.819898	0.678837	0.63796	0.63953	0.669319	0.687332	0.645593	0.652021	0.67759	0.804992	0.962417	1.03467	1.112291	1.210479	1.265809	1.312611	1.330257	1.337691	1.374811	1.398307	1.432406	1.495445	1.505039	1.537416	1.541489	1.481542	1.42259	1.319151	1.116143	0.892075	0.655472	0.549169	0.561706	0.676155	0.791103	0.79678	0.69114	0.576034	0.573873	0.680367	0.860103	1.108103	1.388879	1.586174	1.750613	1.873901	1.904465	1.875193	1.919977	1.852269	1.85674	1.927972	1.852626	1.935275	1.917526	1.796075	1.710331	1.451159	1.104159	0.847806	0.607687	0.519701	0.536429	0.729869	0.886948	0.827904	0.639016	0.49912	0.51849	0.644831	0.900636	1.199701	1.519906	1.694022	1.860208	1.916449	1.868671	1.850309	1.893881	1.771932	1.791632	1.804297	1.755271	1.805677	1.748496	1.634037	1.546103	1.276709	1.059885	0.837312	0.652537	0.543564	0.554042	0.669499	0.788789	0.741053	0.614483	0.541272	0.587299	0.736331	0.932949	1.154133	1.332301
0.713998	0.676626	0.622125	0.629022	0.711874	0.854741	0.97324	1.10775	1.232574	1.307745	1.42739	1.447525	1.458269	1.533045	1.528552	1.546746	1.65071	1.643467	1.699037	1.719648	1.632288	1.562985	1.396065	1.127269	0.855114	0.632228	0.538356	0.535966	0.649009	0.78216	0.792549	0.677876	0.556579	0.536306	0.610542	0.828393	1.093101	1.378964	1.612497	1.735794	1.856525	1.855776	1.812429	1.880196	1.823153	1.830411	1.899214	1.851761	1.932587	1.88698	1.758786	1.704516	1.504509	1.183164	0.916069	0.653478	0.535495	0.514361	0.662647	0.859112	0.845113	0.685532	0.536982	0.538308	0.663784	0.866298	1.16079	1.470687	1.686133	1.783305	1.892179	1.845203	1.80795	1.829257	1.734662	1.755768	1.77203	1.678515	1.743514	1.728289	1.629811	1.583294	1.382839	1.122224	0.909062	0.720793	0.636348	0.613832	0.703499	0.800947	0.76665	0.660671	0.592512	0.624593	0.744487	0.962903	1.145391	1.316489	1.392239	1.401935	1.402157	1.318683	1.281854	1.275144	1.195574	1.166821	1.180612	1.144616	1.1676	1.153702	1.136835	1.164759	1.136628	1.142148	1.073815	0.927151	0.782873	0.694905	0.641224	0.624712	0.61581	0.63479	0.706143	0.799843	0.951193	1.066375	1.071465	1.010177
0.827434	0.701608	0.543657	0.496079	0.562714	0.750365	0.993865	1.298508	1.550027	1.655753	1.807801	1.844428	1.808251	1.897366	1.845612	1.829653	1.926385	1.890273	1.947041	1.939975	1.815645	1.710377	1.524301	1.173469	0.88182	0.664691	0.557403	0.500872	0.630749	0.787816	0.815069	0.668045	0.524286	0.526192	0.603799	0.822564	1.08562	1.377561	1.56437	1.626212	1.712876	1.654267	1.579002	1.591277	1.518404	1.511253	1.562922	1.516959	1.548721	1.554789	1.459519	1.428409	1.319813	1.147097	0.962807	0.789591	0.687489	0.618619	0.657076	0.722952	0.721675	0.654524	0.61511	0.660768	0.798193	0.965894	1.098254	1.207088	1.245752	1.230371	1.245455	1.167403	1.101614	1.085907	1.059521	1.042309	1.037085	1.003999	1.023615	1.033476	1.059509	1.145149	1.142748	1.185727	1.164325	1.021737	0.873483	0.795622	0.680269	0.624331	0.632338	0.67101	0.762558	0.859359	1.001033	1.137806	1.106729	0.99936	0.91928	0.78966	0.703736	0.650379	0.605531	0.557639	0.542642	0.528148	0.531216	0.560931	0.560061	0.621611	0.72233	0.820565	0.998316	1.212739	1.284314	1.193668	1.061276	0.888532	0.648248	0.488682	0.524854	0.664738	0.899946	1.046013	1.157704	1.145903	1.024369	0.81815
0.780711	0.669972	0.553297	0.526398	0.591309	0.765892	0.991557	1.231367	1.402171	1.468155	1.544198	1.52607	1.451933	1.476643	1.429472	1.409219	1.446568	1.419935	1.44683	1.445198	1.388677	1.363757	1.276881	1.160762	1.012274	0.842205	0.717984	0.646239	0.614941	0.657044	0.672798	0.619037	0.603885	0.65524	0.795379	0.966534	1.087364	1.115079	1.131131	1.062786	1.030409	0.969194	0.899987	0.867074	0.829441	0.820812	0.836251	0.818783	0.845038	0.859168	0.888515	0.977632	1.055887	1.146518	1.194966	1.084691	0.909363	0.83797	0.689168	0.590246	0.576729	0.638748	0.787657	0.917661	1.101481	1.215912	1.13112	0.974286	0.864169	0.729208	0.624604	0.553229	0.509391	0.470058	0.47541	0.469295	0.449934	0.475029	0.481497	0.542619	0.677417	0.8272	0.995689	1.217752	1.33824	1.275093	1.147327	1.007707	0.730466	0.553465	0.54414	0.714904	0.97272	1.129653	1.249378	1.268018	1.093365	0.855631	0.662057	0.489728	0.362116	0.299121	0.252084	0.22043	0.22861	0.223076	0.230027	0.270928	0.291375	0.358143	0.494124	0.642253	0.857391	1.096875	1.24255	1.269765	1.219207	1.004198	0.715312	0.525765	0.53084	0.732365	1.007186	1.152551	1.149016	1.035343	0.863044	0.662605
0.628766	0.603439	0.624794	0.683226	0.798456	0.970007	1.060379	1.048275	1.021516	0.951478	0.884808	0.842729	0.788509	0.760114	0.723725	0.703117	0.704451	0.722903	0.729058	0.750402	0.815763	0.917127	1.001475	1.158912	1.217414	1.125347	0.969297	0.879103	0.698187	0.558994	0.537929	0.615641	0.757421	0.910051	0.998709	1.163176	1.116499	0.942016	0.78099	0.652822	0.512666	0.423631	0.392366	0.342046	0.34071	0.338192	0.313691	0.35997	0.38501	0.42684	0.555362	0.673773	0.866331	1.111772	1.29381	1.284304	1.194373	1.036376	0.751288	0.549872	0.534865	0.671468	0.951419	1.131949	1.275316	1.288096	1.0983	0.859534	0.643137	0.473237	0.338574	0.26405	0.225469	0.203624	0.212757	0.203817	0.204806	0.235036	0.267476	0.324894	0.456131	0.618999	0.810324	1.020374	1.203786	1.264279	1.280082	1.13289	0.802589	0.60208	0.599561	0.795262	1.102155	1.245833	1.202447	1.082543	0.900343	0.669774	0.473815	0.338346	0.244306	0.190086	0.175829	0.167601	0.162755	0.177786	0.186642	0.198657	0.217177	0.267108	0.349981	0.450467	0.633151	0.796598	0.949003	1.137217	1.293376	1.149043	0.828203	0.630706	0.648128	0.863774	1.135681	1.184892	0.977378	0.76324	0.609443	0.445512
0.484468	0.569554	0.738658	0.906747	1.055887	1.158182	1.119267	0.940176	0.769837	0.613345	0.474781	0.381955	0.353713	0.294127	0.275796	0.295094	0.275342	0.308192	0.328937	0.3823	0.496427	0.634502	0.820018	1.048959	1.212893	1.233833	1.162315	1.049587	0.770405	0.56891	0.494627	0.634977	0.891946	1.072907	1.187893	1.154727	1.02594	0.822086	0.613881	0.427329	0.301768	0.225582	0.195561	0.168396	0.153442	0.169224	0.150834	0.17181	0.207245	0.265439	0.364852	0.492392	0.68195	0.874454	1.067452	1.182382	1.283044	1.171731	0.861944	0.63451	0.603516	0.780497	1.07961	1.249024	1.176528	1.053293	0.870745	0.654724	0.439802	0.32211	0.240738	0.190634	0.168996	0.168183	0.164479	0.168372	0.187861	0.187087	0.215225	0.248564	0.305045	0.398592	0.546495	0.708148	0.865244	1.090415	1.334344	1.243811	0.956227	0.752787	0.746917	0.981104	1.240203	1.293051	1.05462	0.78939	0.613322	0.437072	0.282058	0.221681	0.200546	0.188923	0.201251	0.208217	0.200363	0.199183	0.21096	0.193352	0.211111	0.225173	0.240806	0.287802	0.400647	0.521633	0.669768	1.007434	1.272419	1.242945	0.986072	0.860094	0.848672	1.012825	1.192654	1.130767	0.831004	0.547035	0.370765	0.244742
